iter	Passed	Remaining
4813	9666	10413
4814	9667	10410
4815	9669	10408
4816	9671	10406
4817	9674	10405
4818	9675	10402
4819	9677	10400
4820	9678	10397
4821	9680	10394
4822	9681	10392
4823	9683	10390
4824	9685	10388
4825	9686	10385
4826	9689	10383
4827	9690	10381
4828	9691	10378
4829	9693	10375
4830	9694	10372
4831	9695	10370
4832	9697	10367
4833	9698	10365
4834	9700	10362
4835	9701	10360
4836	9703	10357
4837	9705	10355
4838	9706	10352
4839	9708	10350
4840	9710	10347
4841	9711	10345
4842	9714	10344
4843	9716	10342
4844	9717	10339
4845	9719	10337
4846	9721	10335
4847	9723	10333
4848	9725	10330
4849	9726	10328
4850	9729	10326
4851	9733	10327
4852	9735	10325
4853	9736	10322
4854	9738	10320
4855	9742	10320
4856	9744	10318
4857	9746	10316
4858	9747	10313
4859	9749	10310
4860	9750	10308
4861	9751	10305
4862	9753	10303
4863	9755	10300
4864	9757	10299
4865	9758	10296
4866	9760	10293
4867	9762	10291
4868	9764	10289
4869	9765	10286
4870	9766	10284
4871	9768	10281
4872	9770	10279
4873	9771	10276
4874	9772	10273
4875	9774	10271
4876	9776	10269
4877	9777	10266
4878	9778	10263
4879	9780	10261
4880	9781	10258
4881	9783	10256
4882	9784	10253
4883	9785	10250
4884	9787	10248
4885	9789	10246
4886	9790	10243
4887	9792	10241
4888	9794	10239
4889	9795	10236
4890	9797	10233
4891	9798	10231
4892	9800	10229
4893	9802	10227
4894	9804	10225
4895	9806	10222
4896	9807	10220
4897	9809	10217
4898	9810	10214
4899	9812	10212
4900	9814	10210
4901	9815	10208
4902	9816	10205
4903	9818	10202
4904	9819	10200
4905	9821	10197
4906	9822	10195
4907	9824	10193
4908	9826	10190
4909	9827	10188
4910	9829	10185
4911	9831	10183
4912	9832	10181
4913	9834	10178
4914	9835	10175
4915	9837	10173
4916	9838	10170
4917	9839	10168
4918	9842	10166
4919	9843	10163
4920	9844	10161
4921	9846	10158
4922	9848	10156
4923	9850	10154
4924	9852	10152
4925	9853	10149
4926	9855	10147
4927	9857	10145
4928	9859	10143
4929	9861	10141
4930	9864	10140
4931	9866	10138
4932	9868	10136
4933	9869	10133
4934	9871	10131
4935	9873	10129
4936	9874	10126
4937	9875	10123
4938	9877	10121
4939	9879	10119
4940	9881	10117
4941	9883	10115
4942	9885	10113
4943	9886	10110
4944	9887	10107
4945	9889	10105
4946	9890	10102
4947	9892	10100
4948	9893	10097
4949	9894	10094
4950	9897	10093
4951	9899	10091
4952	9900	10088
4953	9902	10086
4954	9903	10083
4955	9905	10081
4956	9906	10078
4957	9908	10075
4958	9909	10073
4959	9911	10070
4960	9912	10068
4961	9914	10066
4962	9916	10064
4963	9918	10062
4964	9919	10059
4965	9921	10057
4966	9923	10054
4967	9924	10052
4968	9925	10049
4969	9927	10047
4970	9928	10044
4971	9930	10042
4972	9931	10039
4973	9933	10037
4974	9934	10034
4975	9936	10032
4976	9937	10029
4977	9939	10027
4978	9941	10024
4979	9942	10022
4980	9944	10020
4981	9946	10018
4982	9947	10015
4983	9949	10013
4984	9951	10010
4985	9952	10008
4986	9954	10006
4987	9956	10004
4988	9957	10001
4989	9959	9999
4990	9960	9996
4991	9962	9994
4992	9964	9992
4993	9965	9989
4994	9967	9987
4995	9969	9985
4996	9971	9983
4997	9973	9981
4998	9976	9980
4999	9978	9978
5000	9979	9975
5001	9981	9973
5002	9982	9970
5003	9984	9968
5004	9986	9966
5005	9988	9964
5006	9990	9962
5007	9991	9959
5008	9993	9957
5009	9995	9955
5010	9997	9953
5011	9999	9951
5012	10001	9949
5013	10003	9947
5014	10004	9945
5015	10006	9943
5016	10008	9940
5017	10009	9938
5018	10012	9937
5019	10014	9935
5020	10016	9932
5021	10017	9930
5022	10019	9927
5023	10020	9924
5024	10022	9922
5025	10024	9920
5026	10025	9918
5027	10027	9915
5028	10028	9913
5029	10030	9910
5030	10032	9909
5031	10034	9906
5032	10035	9904
5033	10037	9901
5034	10039	9899
5035	10040	9897
5036	10042	9895
5037	10044	9892
5038	10045	9889
5039	10046	9887
5040	10048	9884
5041	10049	9882
5042	10050	9879
5043	10052	9876
5044	10054	9874
5045	10055	9872
5046	10057	9870
5047	10059	9867
5048	10060	9865
5049	10062	9862
5050	10063	9860
5051	10065	9858
5052	10067	9856
5053	10069	9854
5054	10071	9852
5055	10072	9849
5056	10073	9846
5057	10075	9843
5058	10076	9841
5059	10077	9838
5060	10079	9836
5061	10080	9833
5062	10082	9831
5063	10083	9828
5064	10085	9826
5065	10086	9823
5066	10088	9821
5067	10089	9819
5068	10091	9816
5069	10093	9815
5070	10095	9812
5071	10096	9810
5072	10098	9807
5073	10099	9805
5074	10101	9802
5075	10102	9800
5076	10104	9797
5077	10105	9795
5078	10107	9793
5079	10108	9790
5080	10111	9789
5081	10112	9786
5082	10114	9784
5083	10115	9781
5084	10117	9779
5085	10119	9776
5086	10120	9774
5087	10122	9772
5088	10124	9769
5089	10126	9767
5090	10128	9766
5091	10130	9764
5092	10131	9761
5093	10133	9759
5094	10135	9757
5095	10136	9754
5096	10139	9753
5097	10140	9750
5098	10142	9748
5099	10143	9745
5100	10144	9743
5101	10146	9740
5102	10147	9738
5103	10150	9736
5104	10152	9734
5105	10153	9731
5106	10155	9730
5107	10157	9727
5108	10158	9725
5109	10165	9727
5110	10167	9725
5111	10168	9723
5112	10170	9720
5113	10171	9718
5114	10173	9716
5115	10175	9714
5116	10177	9711
5117	10178	9709
5118	10180	9706
5119	10182	9704
5120	10183	9702
5121	10184	9699
5122	10186	9697
5123	10187	9694
5124	10189	9691
5125	10190	9689
5126	10192	9687
5127	10194	9685
5128	10196	9683
5129	10198	9681
5130	10199	9678
5131	10201	9676
5132	10203	9674
5133	10205	9672
5134	10206	9669
5135	10208	9668
5136	10210	9665
5137	10211	9663
5138	10213	9661
5139	10215	9658
5140	10217	9657
5141	10219	9655
5142	10221	9653
5143	10223	9650
5144	10226	9649
5145	10228	9648
5146	10229	9645
5147	10231	9643
5148	10232	9640
5149	10234	9637
5150	10235	9635
5151	10237	9633
5152	10238	9630
5153	10239	9627
5154	10241	9625
5155	10243	9623
5156	10244	9621
5157	10247	9619
5158	10248	9616
5159	10250	9614
5160	10251	9611
5161	10253	9609
5162	10254	9607
5163	10256	9604
5164	10257	9602
5165	10259	9599
5166	10261	9597
5167	10263	9595
5168	10264	9593
5169	10266	9591
5170	10268	9589
5171	10275	9591
5172	10276	9589
5173	10278	9587
5174	10280	9585
5175	10282	9582
5176	10283	9580
5177	10286	9579
5178	10306	9594
5179	10308	9592
5180	10310	9590
5181	10312	9587
5182	10313	9585
5183	10315	9583
5184	10317	9581
5185	10318	9578
5186	10319	9575
5187	10321	9573
5188	10322	9570
5189	10323	9567
5190	10325	9565
5191	10327	9563
5192	10328	9560
5193	10329	9558
5194	10352	9575
5195	10353	9572
5196	10355	9570
5197	10356	9567
5198	10358	9565
5199	10360	9563
5200	10361	9560
5201	10363	9558
5202	10364	9555
5203	10366	9553
5204	10368	9551
5205	10370	9549
5206	10371	9547
5207	10373	9545
5208	10375	9542
5209	10376	9540
5210	10378	9538
5211	10380	9535
5212	10382	9534
5213	10383	9531
5214	10385	9528
5215	10386	9526
5216	10388	9524
5217	10390	9522
5218	10393	9521
5219	10395	9519
5220	10398	9518
5221	10399	9515
5222	10401	9512
5223	10432	9537
5224	10443	9544
5225	10448	9544
5226	10449	9542
5227	10451	9539
5228	10453	9537
5229	10454	9535
5230	10456	9533
5231	10458	9530
5232	10459	9528
5233	10461	9525
5234	10462	9523
5235	10463	9520
5236	10465	9518
5237	10467	9516
5238	10468	9513
5239	10479	9519
5240	10481	9517
5241	10482	9514
5242	10484	9512
5243	10486	9510
5244	10488	9508
5245	10490	9506
5246	10492	9504
5247	10493	9502
5248	10495	9499
5249	10497	9497
5250	10498	9494
5251	10500	9492
5252	10502	9490
5253	10504	9488
5254	10505	9486
5255	10507	9483
5256	10508	9481
5257	10510	9478
5258	10512	9476
5259	10513	9474
5260	10515	9472
5261	10517	9470
5262	10519	9468
5263	10521	9465
5264	10522	9463
5265	10524	9461
5266	10525	9458
5267	10527	9456
5268	10528	9453
5269	10530	9451
5270	10532	9449
5271	10534	9447
5272	10537	9446
5273	10539	9444
5274	10540	9441
5275	10542	9439
5276	10544	9437
5277	10546	9435
5278	10547	9432
5279	10549	9430
5280	10550	9428
5281	10552	9425
5282	10554	9423
5283	10556	9421
5284	10561	9422
5285	10563	9420
5286	10565	9418
5287	10567	9416
5288	10569	9414
5289	10570	9411
5290	10572	9409
5291	10573	9407
5292	10575	9404
5293	10577	9402
5294	10578	9400
5295	10581	9398
5296	10582	9395
5297	10584	9393
5298	10586	9391
5299	10587	9389
5300	10589	9387
5301	10591	9385
5302	10593	9382
5303	10594	9380
5304	10596	9377
5305	10598	9375
5306	10600	9374
5307	10630	9396
5308	10632	9394
5309	10634	9392
5310	10635	9390
5311	10637	9387
5312	10640	9386
5313	10642	9384
5314	10644	9382
5315	10646	9380
5316	10648	9378
5317	10649	9376
5318	10652	9374
5319	10654	9372
5320	10656	9370
5321	10669	9378
5322	10673	9378
5323	10676	9377
5324	10680	9376
5325	10683	9375
5326	10685	9373
5327	10687	9371
5328	10689	9369
5329	10691	9367
5330	10694	9366
5331	10698	9366
5332	10701	9364
5333	10703	9363
5334	10706	9361
5335	10708	9359
5336	10711	9358
5337	10713	9357
5338	10715	9354
5339	10727	9361
5340	10732	9361
5341	10734	9359
5342	10736	9357
5343	10738	9355
5344	10740	9353
5345	10742	9351
5346	10743	9349
5347	10746	9347
5348	10749	9346
5349	10752	9345
5350	10754	9343
5351	10756	9341
5352	10769	9349
5353	10776	9351
5354	10777	9348
5355	10779	9346
5356	10780	9343
5357	10783	9342
5358	10786	9341
5359	10787	9338
5360	10788	9335
5361	10790	9333
5362	10792	9331
5363	10793	9328
5364	10795	9326
5365	10796	9324
5366	10799	9322
5367	10802	9321
5368	10804	9319
5369	10806	9317
5370	10809	9315
5371	10811	9314
5372	10813	9312
5373	10815	9309
5374	10817	9307
5375	10819	9305
5376	10821	9303
5377	10824	9302
5378	10825	9300
5379	10827	9297
5380	10829	9296
5381	10831	9293
5382	10833	9291
5383	10834	9289
5384	10838	9289
5385	10840	9286
5386	10843	9285
5387	10846	9283
5388	10847	9281
5389	10849	9279
5390	10851	9277
5391	10853	9274
5392	10854	9272
5393	10856	9270
5394	10858	9268
5395	10859	9265
5396	10861	9263
5397	10863	9261
5398	10864	9258
5399	10866	9256
5400	10867	9253
5401	10868	9251
5402	10870	9248
5403	10871	9246
5404	10873	9243
5405	10875	9241
5406	10877	9239
5407	10878	9237
5408	10881	9236
5409	10883	9233
5410	10885	9231
5411	10886	9229
5412	10888	9226
5413	10890	9224
5414	10891	9222
5415	10893	9219
5416	10899	9221
5417	10901	9219
5418	10903	9217
5419	10905	9215
5420	10907	9213
5421	10910	9212
5422	10912	9210
5423	10914	9207
5424	10915	9205
5425	10916	9202
5426	10919	9200
5427	10920	9198
5428	10922	9196
5429	10923	9193
5430	10925	9191
5431	10926	9188
5432	10928	9186
5433	10930	9184
5434	10932	9182
5435	10933	9179
5436	10935	9177
5437	10937	9175
5438	10938	9172
5439	10940	9170
5440	10941	9168
5441	10943	9165
5442	10944	9163
5443	10946	9161
5444	10948	9158
5445	10949	9156
5446	10951	9153
5447	10952	9151
5448	10954	9149
5449	10956	9146
5450	10957	9144
5451	10959	9142
5452	10961	9139
5453	10962	9137
5454	10963	9134
5455	10965	9132
5456	10967	9130
5457	10969	9128
5458	10970	9125
5459	10972	9123
5460	10974	9121
5461	10975	9119
5462	10977	9116
5463	10979	9114
5464	10980	9112
5465	10982	9109
5466	10984	9107
5467	10987	9106
5468	10988	9104
5469	10990	9101
5470	10991	9098
5471	10992	9096
5472	10994	9093
5473	10996	9092
5474	10998	9090
5475	11000	9087
5476	11001	9085
5477	11003	9082
5478	11005	9080
5479	11006	9078
5480	11008	9075
5481	11009	9073
5482	11011	9071
5483	11012	9068
5484	11014	9066
5485	11015	9064
5486	11017	9061
5487	11018	9058
5488	11019	9056
5489	11021	9054
5490	11022	9051
5491	11025	9049
5492	11027	9047
5493	11028	9044
5494	11029	9042
5495	11031	9040
5496	11032	9037
5497	11034	9035
5498	11035	9032
5499	11037	9030
5500	11039	9028
5501	11040	9025
5502	11041	9023
5503	11043	9021
5504	11044	9018
5505	11046	9016
5506	11048	9013
5507	11049	9011
5508	11052	9009
5509	11053	9007
5510	11055	9005
5511	11057	9003
5512	11058	9000
5513	11060	8998
5514	11061	8995
5515	11062	8993
5516	11064	8990
5517	11066	8988
5518	11067	8986
5519	11069	8984
5520	11071	8981
5521	11072	8979
5522	11073	8976
5523	11075	8974
5524	11076	8971
5525	11078	8969
5526	11079	8966
5527	11082	8965
5528	11083	8962
5529	11084	8960
5530	11086	8957
5531	11087	8954
5532	11089	8953
5533	11091	8951
5534	11093	8948
5535	11094	8946
5536	11096	8944
5537	11099	8942
5538	11100	8940
5539	11101	8937
5540	11103	8935
5541	11105	8933
5542	11106	8930
5543	11107	8928
5544	11109	8925
5545	11110	8922
5546	11111	8920
5547	11113	8918
5548	11115	8915
5549	11117	8914
5550	11119	8911
5551	11120	8909
5552	11122	8906
5553	11123	8904
5554	11125	8902
5555	11126	8899
5556	11128	8897
5557	11130	8895
5558	11132	8893
5559	11134	8891
5560	11136	8889
5561	11138	8887
5562	11140	8885
5563	11142	8883
5564	11143	8881
5565	11145	8878
5566	11147	8876
5567	11148	8873
5568	11149	8871
5569	11150	8868
5570	11151	8865
5571	11153	8863
5572	11155	8861
5573	11156	8858
5574	11158	8856
5575	11159	8854
5576	11161	8852
5577	11163	8850
5578	11165	8847
5579	11166	8845
5580	11167	8842
5581	11169	8840
5582	11171	8838
5583	11172	8835
5584	11173	8833
5585	11175	8830
5586	11176	8828
5587	11178	8826
5588	11180	8823
5589	11182	8821
5590	11183	8819
5591	11185	8817
5592	11187	8815
5593	11188	8812
5594	11190	8810
5595	11195	8810
5596	11200	8811
5597	11201	8808
5598	11203	8806
5599	11205	8804
5600	11207	8802
5601	11211	8801
5602	11213	8799
5603	11214	8797
5604	11216	8795
5605	11218	8792
5606	11219	8790
5607	11222	8788
5608	11223	8786
5609	11225	8784
5610	11227	8782
5611	11228	8779
5612	11230	8777
5613	11232	8775
5614	11234	8773
5615	11235	8771
5616	11237	8768
5617	11239	8766
5618	11242	8765
5619	11244	8763
5620	11245	8761
5621	11247	8758
5622	11251	8758
5623	11252	8755
5624	11255	8754
5625	11257	8752
5626	11259	8750
5627	11260	8747
5628	11268	8750
5629	11270	8748
5630	11271	8745
5631	11274	8743
5632	11276	8742
5633	11277	8739
5634	11279	8737
5635	11280	8734
5636	11284	8734
5637	11287	8732
5638	11289	8730
5639	11294	8731
5640	11296	8729
5641	11298	8727
5642	11299	8724
5643	11301	8722
5644	11304	8720
5645	11306	8719
5646	11307	8716
5647	11309	8714
5648	11311	8712
5649	11312	8709
5650	11314	8707
5651	11315	8705
5652	11318	8703
5653	11320	8701
5654	11322	8699
5655	11323	8696
5656	11324	8694
5657	11326	8691
5658	11327	8689
5659	11329	8687
5660	11332	8685
5661	11333	8683
5662	11335	8681
5663	11337	8679
5664	11341	8678
5665	11342	8676
5666	11344	8673
5667	11345	8671
5668	11347	8669
5669	11349	8667
5670	11350	8664
5671	11352	8662
5672	11353	8659
5673	11355	8657
5674	11356	8655
5675	11358	8652
5676	11359	8650
5677	11361	8647
5678	11362	8645
5679	11365	8643
5680	11366	8641
5681	11368	8639
5682	11370	8637
5683	11371	8634
5684	11372	8632
5685	11374	8629
5686	11375	8627
5687	11377	8624
5688	11380	8623
5689	11382	8621
5690	11383	8619
5691	11385	8616
5692	11387	8614
5693	11388	8612
5694	11390	8610
5695	11391	8607
5696	11393	8605
5697	11394	8602
5698	11395	8600
5699	11397	8598
5700	11399	8595
5701	11400	8593
5702	11401	8590
5703	11403	8588
5704	11405	8586
5705	11407	8584
5706	11408	8581
5707	11410	8580
5708	11412	8577
5709	11413	8575
5710	11415	8573
5711	11416	8570
5712	11418	8568
5713	11420	8566
5714	11422	8564
5715	11424	8562
5716	11425	8559
5717	11427	8557
5718	11428	8555
5719	11430	8553
5720	11432	8550
5721	11434	8548
5722	11435	8546
5723	11437	8544
5724	11439	8542
5725	11440	8539
5726	11442	8537
5727	11444	8535
5728	11445	8532
5729	11447	8530
5730	11449	8528
5731	11450	8526
5732	11452	8524
5733	11454	8522
5734	11456	8519
5735	11457	8517
5736	11460	8515
5737	11461	8513
5738	11462	8510
5739	11464	8508
5740	11465	8505
5741	11467	8504
5742	11469	8501
5743	11470	8499
5744	11472	8497
5745	11474	8494
5746	11475	8492
5747	11477	8490
5748	11479	8488
5749	11480	8485
5750	11481	8483
5751	11483	8480
5752	11484	8478
5753	11486	8475
5754	11488	8473
5755	11489	8471
5756	11491	8469
5757	11492	8467
5758	11494	8464
5759	11495	8462
5760	11497	8459
5761	11498	8457
5762	11500	8455
5763	11501	8452
5764	11504	8451
5765	11505	8448
5766	11507	8446
5767	11508	8444
5768	11510	8441
5769	11511	8439
5770	11513	8437
5771	11515	8435
5772	11516	8432
5773	11518	8430
5774	11520	8428
5775	11522	8426
5776	11524	8424
5777	11525	8421
5778	11527	8419
5779	11529	8417
5780	11530	8415
5781	11532	8412
5782	11534	8410
5783	11535	8408
5784	11537	8406
5785	11538	8403
5786	11540	8401
5787	11541	8399
5788	11543	8396
5789	11545	8395
5790	11547	8392
5791	11549	8390
5792	11550	8388
5793	11552	8386
5794	11553	8383
5795	11555	8381
5796	11557	8379
5797	11558	8376
5798	11560	8375
5799	11562	8372
5800	11564	8370
5801	11565	8368
5802	11567	8366
5803	11569	8364
5804	11570	8361
5805	11572	8359
5806	11574	8357
5807	11576	8355
5808	11578	8353
5809	11579	8350
5810	11582	8349
5811	11583	8346
5812	11585	8345
5813	11587	8343
5814	11590	8341
5815	11593	8340
5816	11594	8337
5817	11596	8335
5818	11597	8333
5819	11599	8331
5820	11601	8328
5821	11602	8326
5822	11604	8324
5823	11606	8322
5824	11607	8319
5825	11609	8317
5826	11610	8315
5827	11612	8312
5828	11613	8310
5829	11615	8307
5830	11616	8305
5831	11618	8303
5832	11620	8301
5833	11621	8299
5834	11623	8297
5835	11625	8294
5836	11626	8292
5837	11627	8289
5838	11630	8287
5839	11632	8286
5840	11634	8284
5841	11636	8282
5842	11638	8280
5843	11640	8278
5844	11642	8276
5845	11645	8274
5846	11646	8272
5847	11647	8269
5848	11650	8268
5849	11652	8266
5850	11655	8264
5851	11656	8262
5852	11658	8260
5853	11659	8257
5854	11661	8255
5855	11664	8254
5856	11665	8251
5857	11666	8249
5858	11668	8247
5859	11670	8244
5860	11672	8243
5861	11674	8241
5862	11676	8238
5863	11678	8237
5864	11681	8235
5865	11683	8233
5866	11684	8231
5867	11686	8229
5868	11688	8227
5869	11690	8224
5870	11692	8223
5871	11694	8220
5872	11695	8218
5873	11697	8216
5874	11698	8214
5875	11700	8212
5876	11702	8210
5877	11704	8207
5878	11706	8205
5879	11707	8203
5880	11710	8201
5881	11711	8199
5882	11713	8197
5883	11714	8194
5884	11716	8192
5885	11718	8190
5886	11719	8188
5887	11720	8185
5888	11722	8183
5889	11724	8181
5890	11726	8179
5891	11728	8177
5892	11733	8177
5893	11736	8176
5894	11738	8173
5895	11739	8171
5896	11741	8169
5897	11744	8167
5898	11745	8165
5899	11753	8167
5900	11754	8165
5901	11758	8164
5902	11759	8161
5903	11761	8159
5904	11762	8157
5905	11765	8155
5906	11767	8153
5907	11768	8151
5908	11771	8149
5909	11772	8147
5910	11774	8144
5911	11776	8143
5912	11777	8140
5913	11779	8138
5914	11781	8136
5915	11783	8134
5916	11785	8132
5917	11787	8130
5918	11789	8128
5919	11792	8127
5920	11796	8126
5921	11797	8124
5922	11799	8122
5923	11801	8119
5924	11802	8117
5925	11804	8115
5926	11806	8113
5927	11807	8110
5928	11809	8108
5929	11810	8106
5930	11812	8104
5931	11814	8101
5932	11815	8099
5933	11819	8098
5934	11820	8096
5935	11823	8094
5936	11824	8092
5937	11826	8089
5938	11827	8087
5939	11829	8085
5940	11830	8083
5941	11833	8081
5942	11835	8079
5943	11837	8077
5944	11839	8075
5945	11841	8073
5946	11842	8070
5947	11844	8069
5948	11846	8067
5949	11848	8064
5950	11849	8062
5951	11851	8060
5952	11852	8057
5953	11854	8055
5954	11857	8054
5955	11858	8051
5956	11860	8049
5957	11861	8046
5958	11863	8044
5959	11864	8042
5960	11866	8040
5961	11868	8038
5962	11870	8036
5963	11872	8034
5964	11874	8032
5965	11876	8030
5966	11877	8028
5967	11879	8025
5968	11881	8023
5969	11882	8021
5970	11884	8018
5971	11885	8016
5972	11887	8014
5973	11888	8012
5974	11890	8009
5975	11891	8007
5976	11893	8005
5977	11894	8002
5978	11896	8000
5979	11897	7998
5980	11899	7995
5981	11900	7993
5982	11902	7991
5983	11904	7989
5984	11906	7987
5985	11908	7985
5986	11909	7982
5987	11911	7980
5988	11912	7978
5989	11914	7976
5990	11916	7974
5991	11918	7972
5992	11919	7969
5993	11921	7967
5994	11923	7965
5995	11924	7963
5996	11926	7960
5997	11927	7958
5998	11929	7956
5999	11931	7954
6000	11932	7951
6001	11933	7949
6002	11935	7946
6003	11936	7944
6004	11938	7942
6005	11939	7940
6006	11941	7937
6007	11942	7935
6008	11944	7932
6009	11945	7930
6010	11947	7928
6011	11948	7926
6012	11950	7923
6013	11952	7921
6014	11954	7919
6015	11955	7917
6016	11956	7914
6017	11958	7912
6018	11959	7910
6019	11961	7907
6020	11962	7905
6021	11963	7903
6022	11965	7900
6023	11967	7898
6024	11968	7896
6025	11970	7894
6026	11972	7892
6027	11973	7889
6028	11974	7887
6029	11976	7885
6030	11978	7882
6031	11979	7880
6032	11981	7878
6033	11982	7876
6034	11984	7874
6035	11986	7871
6036	11987	7869
6037	11988	7866
6038	11990	7864
6039	11991	7862
6040	11993	7859
6041	11994	7857
6042	11996	7855
6043	11997	7852
6044	11999	7850
6045	12001	7848
6046	12002	7846
6047	12004	7843
6048	12006	7842
6049	12008	7840
6050	12010	7838
6051	12012	7836
6052	12014	7834
6053	12015	7831
6054	12016	7829
6055	12017	7826
6056	12019	7824
6057	12021	7822
6058	12023	7820
6059	12025	7818
6060	12026	7815
6061	12028	7813
6062	12030	7812
6063	12032	7809
6064	12033	7807
6065	12035	7805
6066	12036	7803
6067	12038	7800
6068	12040	7798
6069	12041	7795
6070	12042	7793
6071	12044	7791
6072	12046	7789
6073	12048	7787
6074	12049	7785
6075	12051	7783
6076	12053	7780
6077	12054	7778
6078	12056	7776
6079	12058	7774
6080	12059	7772
6081	12061	7769
6082	12062	7767
6083	12063	7764
6084	12065	7762
6085	12066	7760
6086	12068	7758
6087	12069	7755
6088	12070	7753
6089	12072	7750
6090	12074	7748
6091	12075	7746
6092	12076	7744
6093	12078	7741
6094	12079	7739
6095	12081	7737
6096	12083	7735
6097	12084	7732
6098	12086	7730
6099	12088	7728
6100	12089	7726
6101	12091	7724
6102	12092	7721
6103	12094	7719
6104	12095	7717
6105	12097	7714
6106	12098	7712
6107	12100	7710
6108	12101	7707
6109	12103	7706
6110	12107	7704
6111	12110	7703
6112	12115	7703
6113	12116	7701
6114	12118	7699
6115	12119	7696
6116	12121	7694
6117	12123	7692
6118	12125	7690
6119	12126	7688
6120	12128	7685
6121	12130	7683
6122	12133	7682
6123	12134	7680
6124	12136	7678
6125	12138	7676
6126	12139	7673
6127	12140	7671
6128	12142	7669
6129	12144	7667
6130	12146	7664
6131	12147	7662
6132	12149	7660
6133	12151	7658
6134	12152	7656
6135	12154	7653
6136	12155	7651
6137	12157	7649
6138	12158	7647
6139	12160	7644
6140	12161	7642
6141	12163	7640
6142	12164	7637
6143	12166	7635
6144	12168	7633
6145	12169	7631
6146	12170	7628
6147	12172	7626
6148	12173	7624
6149	12175	7621
6150	12177	7620
6151	12178	7617
6152	12181	7616
6153	12183	7613
6154	12184	7611
6155	12185	7609
6156	12187	7606
6157	12188	7604
6158	12189	7602
6159	12191	7599
6160	12192	7597
6161	12194	7595
6162	12196	7593
6163	12197	7590
6164	12199	7588
6165	12200	7586
6166	12202	7584
6167	12203	7581
6168	12205	7579
6169	12207	7577
6170	12208	7575
6171	12211	7573
6172	12212	7571
6173	12214	7569
6174	12215	7566
6175	12216	7564
6176	12218	7562
6177	12220	7560
6178	12222	7557
6179	12224	7556
6180	12226	7554
6181	12229	7552
6182	12230	7550
6183	12232	7548
6184	12233	7546
6185	12235	7543
6186	12236	7541
6187	12238	7539
6188	12239	7536
6189	12241	7535
6190	12243	7532
6191	12245	7530
6192	12246	7528
6193	12248	7526
6194	12250	7524
6195	12251	7521
6196	12253	7519
6197	12254	7517
6198	12256	7515
6199	12257	7512
6200	12260	7511
6201	12262	7509
6202	12263	7506
6203	12265	7504
6204	12267	7502
6205	12268	7500
6206	12270	7498
6207	12271	7495
6208	12273	7493
6209	12274	7491
6210	12276	7488
6211	12281	7489
6212	12283	7487
6213	12284	7484
6214	12286	7482
6215	12287	7480
6216	12289	7478
6217	12290	7475
6218	12291	7473
6219	12293	7470
6220	12294	7468
6221	12296	7466
6222	12298	7464
6223	12299	7462
6224	12303	7461
6225	12305	7459
6226	12306	7456
6227	12308	7454
6228	12309	7452
6229	12310	7449
6230	12313	7447
6231	12314	7445
6232	12316	7443
6233	12319	7442
6234	12321	7440
6235	12322	7437
6236	12324	7435
6237	12326	7433
6238	12327	7431
6239	12335	7433
6240	12337	7430
6241	12338	7428
6242	12342	7427
6243	12343	7425
6244	12345	7422
6245	12346	7420
6246	12348	7418
6247	12349	7416
6248	12351	7413
6249	12353	7412
6250	12355	7410
6251	12357	7407
6252	12358	7405
6253	12360	7403
6254	12361	7401
6255	12362	7398
6256	12364	7396
6257	12366	7394
6258	12367	7392
6259	12369	7389
6260	12370	7387
6261	12371	7385
6262	12373	7382
6263	12374	7380
6264	12376	7378
6265	12377	7376
6266	12379	7374
6267	12381	7371
6268	12382	7369
6269	12383	7367
6270	12385	7364
6271	12386	7362
6272	12388	7360
6273	12390	7358
6274	12391	7355
6275	12393	7354
6276	12395	7351
6277	12397	7349
6278	12398	7347
6279	12400	7345
6280	12401	7343
6281	12403	7340
6282	12405	7339
6283	12407	7336
6284	12408	7334
6285	12410	7332
6286	12412	7330
6287	12413	7328
6288	12415	7325
6289	12416	7323
6290	12419	7322
6291	12420	7319
6292	12422	7317
6293	12423	7315
6294	12425	7313
6295	12427	7311
6296	12428	7308
6297	12431	7307
6298	12432	7304
6299	12434	7302
6300	12435	7300
6301	12437	7298
6302	12439	7296
6303	12441	7294
6304	12442	7291
6305	12444	7289
6306	12445	7287
6307	12447	7285
6308	12448	7282
6309	12451	7281
6310	12452	7278
6311	12454	7276
6312	12455	7274
6313	12457	7272
6314	12458	7270
6315	12460	7268
6316	12462	7265
6317	12463	7263
6318	12465	7261
6319	12467	7259
6320	12468	7257
6321	12470	7255
6322	12472	7252
6323	12474	7251
6324	12476	7249
6325	12477	7246
6326	12479	7244
6327	12481	7242
6328	12483	7240
6329	12485	7238
6330	12488	7237
6331	12490	7235
6332	12491	7233
6333	12493	7230
6334	12494	7228
6335	12496	7226
6336	12498	7224
6337	12499	7222
6338	12501	7220
6339	12503	7217
6340	12506	7216
6341	12508	7214
6342	12509	7212
6343	12512	7211
6344	12514	7208
6345	12516	7206
6346	12517	7204
6347	12519	7202
6348	12521	7200
6349	12522	7198
6350	12524	7195
6351	12526	7193
6352	12527	7191
6353	12529	7189
6354	12530	7187
6355	12532	7184
6356	12534	7182
6357	12536	7181
6358	12537	7178
6359	12563	7190
6360	12565	7188
6361	12568	7186
6362	12570	7185
6363	12574	7184
6364	12576	7182
6365	12578	7180
6366	12579	7177
